Material,aa,bb,cc,SG,C11,C12,Y_2D_a,Y_2D_b,G_a,G_b,B_a,B_b,V_a,V_b
Mo-Si-Se-S,6.491000,6.491000,18.374000,1.000000,281.300000,32.080000,277.640000,277.640000,124.610000,124.610000,156.690000,156.690000,0.110000,0.110000
Mo-Si-Se-Te,6.758000,6.758000,16.951000,1.000000,98.870000,6.570000,98.440000,98.440000,46.150000,46.150000,52.720000,52.720000,0.070000,0.070000
Mo-Si-S-O,5.803000,5.803000,22.991000,1.000000,134.880000,-75.250000,92.900000,92.900000,105.070000,105.070000,29.810000,29.810000,-0.560000,-0.560000
Mo-Si-S-Se,6.490000,6.490000,18.381000,1.000000,72.930000,-81.480000,-18.090000,-18.090000,77.210000,77.210000,-4.270000,-4.270000,-1.120000,-1.120000
Mo-Si-S-Te,6.420000,6.420000,18.783000,1.000000,141.240000,56.790000,118.400000,118.400000,42.220000,42.220000,99.010000,99.010000,0.400000,0.400000
Mo-Si-Te-O,6.052000,6.052000,21.134000,1.000000,148.230000,232.340000,-215.970000,-215.970000,-42.060000,-42.060000,190.290000,190.290000,1.570000,1.570000
Mo-Si-Te-S,6.699000,6.699000,17.252000,1.000000,217.970000,27.010000,214.630000,214.630000,95.480000,95.480000,122.490000,122.490000,0.120000,0.120000
Mo-Si-Te-Se,6.937000,6.937000,16.085000,1.000000,157.110000,56.670000,136.660000,136.660000,50.220000,50.220000,106.890000,106.890000,0.360000,0.360000
Mo-Sn-O-S,6.054000,6.054000,21.123000,1.000000,133.160000,43.830000,118.740000,118.740000,44.670000,44.670000,88.490000,88.490000,0.330000,0.330000
Mo-Sn-O-Se,5.817000,5.817000,22.876000,1.000000,168.820000,47.060000,155.700000,155.700000,60.880000,60.880000,107.940000,107.940000,0.280000,0.280000
Mo-Sn-O-Te,6.055000,6.055000,21.118000,1.000000,155.800000,38.990000,146.040000,146.040000,58.400000,58.400000,97.390000,97.390000,0.250000,0.250000
Mo-Sn-Se-O,6.358000,6.358000,19.152000,1.000000,260.070000,77.780000,236.810000,236.810000,91.150000,91.150000,168.920000,168.920000,0.300000,0.300000
Mo-Sn-Se-S,6.882000,6.882000,16.345000,1.000000,24.630000,-52.340000,-86.600000,-86.600000,38.480000,38.480000,-13.860000,-13.860000,-2.130000,-2.130000
Mo-Sn-Se-Te,6.745000,6.745000,17.017000,1.000000,113.720000,53.700000,88.370000,88.370000,30.010000,30.010000,83.710000,83.710000,0.470000,0.470000
Mo-Sn-S-O,6.242000,6.242000,19.866000,1.000000,281.370000,64.310000,266.670000,266.670000,108.530000,108.530000,172.840000,172.840000,0.230000,0.230000
Mo-Sn-S-Se,6.582000,6.582000,17.867000,1.000000,97.910000,2.220000,97.860000,97.860000,47.850000,47.850000,50.070000,50.070000,0.020000,0.020000
Mo-Sn-S-Te,6.380000,6.380000,19.017000,1.000000,101.770000,-1.700000,101.740000,101.740000,51.740000,51.740000,50.030000,50.030000,-0.020000,-0.020000
Mo-Sn-Te-O,6.540000,6.540000,18.099000,1.000000,224.350000,89.250000,188.840000,188.840000,67.550000,67.550000,156.800000,156.800000,0.400000,0.400000
Mo-Sn-Te-S,7.121000,7.121000,15.264000,1.000000,155.270000,38.510000,145.720000,145.720000,58.380000,58.380000,96.890000,96.890000,0.250000,0.250000
Mo-Sn-Te-Se,7.543000,7.543000,13.606000,1.000000,114.110000,35.110000,103.300000,103.300000,39.500000,39.500000,74.610000,74.610000,0.310000,0.310000
Mo-Ti-O-S,6.010000,6.010000,21.436000,1.000000,-41.930000,-57.380000,36.590000,36.590000,7.720000,7.720000,-49.660000,-49.660000,1.370000,1.370000
Mo-Ti-O-Se,5.873000,5.873000,22.443000,1.000000,240.290000,117.540000,182.800000,182.800000,61.380000,61.380000,178.910000,178.910000,0.490000,0.490000
Mo-Ti-O-Te,6.082000,6.082000,20.931000,1.000000,249.660000,154.690000,153.820000,153.820000,47.490000,47.490000,202.170000,202.170000,0.620000,0.620000
Mo-Ti-Se-O,6.112000,6.112000,20.726000,1.000000,292.200000,80.100000,270.240000,270.240000,106.050000,106.050000,186.150000,186.150000,0.270000,0.270000
Mo-Ti-Se-S,6.578000,6.578000,17.893000,1.000000,197.200000,61.210000,178.200000,178.200000,67.990000,67.990000,129.210000,129.210000,0.310000,0.310000
Mo-Ti-Se-Te,6.844000,6.844000,16.527000,1.000000,79.570000,59.120000,35.640000,35.640000,10.220000,10.220000,69.350000,69.350000,0.740000,0.740000
Mo-Ti-S-O,6.012000,6.012000,21.415000,1.000000,318.420000,44.950000,312.070000,312.070000,136.730000,136.730000,181.680000,181.680000,0.140000,0.140000
Mo-Ti-S-Se,6.556000,6.556000,18.010000,1.000000,151.730000,73.140000,116.480000,116.480000,39.300000,39.300000,112.430000,112.430000,0.480000,0.480000
Mo-Ti-S-Te,6.490000,6.490000,18.378000,1.000000,191.400000,70.080000,165.740000,165.740000,60.660000,60.660000,130.740000,130.740000,0.370000,0.370000
Mo-Ti-Te-O,6.214000,6.214000,20.050000,1.000000,227.110000,123.150000,160.340000,160.340000,51.980000,51.980000,175.130000,175.130000,0.540000,0.540000
Mo-Ti-Te-S,6.795000,6.795000,16.769000,1.000000,145.430000,53.810000,125.520000,125.520000,45.810000,45.810000,99.620000,99.620000,0.370000,0.370000
Mo-Ti-Te-Se,6.984000,6.984000,15.869000,1.000000,115.560000,25.950000,109.740000,109.740000,44.810000,44.810000,70.750000,70.750000,0.220000,0.220000
Mo-W-O-S,5.961000,5.961000,21.790000,1.000000,366.970000,88.650000,345.560000,345.560000,139.160000,139.160000,227.810000,227.810000,0.240000,0.240000
Mo-W-O-Se,6.062000,6.062000,21.066000,1.000000,310.680000,97.310000,280.200000,280.200000,106.680000,106.680000,204.000000,204.000000,0.310000,0.310000
Mo-W-O-Te,6.138000,6.138000,20.545000,1.000000,-90.190000,-181.260000,274.100000,274.100000,45.530000,45.530000,-135.720000,-135.720000,2.010000,2.010000
Mo-W-Se-O,6.018000,6.018000,21.379000,1.000000,290.140000,90.370000,262.000000,262.000000,99.890000,99.890000,190.250000,190.250000,0.310000,0.310000
Mo-W-Se-S,6.424000,6.424000,18.758000,1.000000,266.660000,46.230000,258.640000,258.640000,110.210000,110.210000,156.440000,156.440000,0.170000,0.170000
Mo-W-Se-Te,6.803000,6.803000,16.729000,1.000000,186.510000,39.190000,178.280000,178.280000,73.660000,73.660000,112.850000,112.850000,0.210000,0.210000
Mo-W-S-O,5.923000,5.923000,22.069000,1.000000,387.390000,101.430000,360.830000,360.830000,142.980000,142.980000,244.410000,244.410000,0.260000,0.260000
Mo-W-S-Se,6.432000,6.432000,18.710000,1.000000,258.840000,49.790000,249.260000,249.260000,104.530000,104.530000,154.320000,154.320000,0.190000,0.190000
Mo-W-S-Te,6.647000,6.647000,17.523000,1.000000,229.430000,63.650000,211.770000,211.770000,82.890000,82.890000,146.540000,146.540000,0.280000,0.280000
Mo-W-Te-O,6.114000,6.114000,20.709000,1.000000,-140.480000,-264.780000,358.550000,358.550000,62.150000,62.150000,-202.630000,-202.630000,1.880000,1.880000
Mo-W-Te-S,6.628000,6.628000,17.621000,1.000000,188.290000,61.510000,168.190000,168.190000,63.390000,63.390000,124.900000,124.900000,0.330000,0.330000
Mo-W-Te-Se,6.785000,6.785000,16.816000,1.000000,206.740000,44.610000,197.120000,197.120000,81.070000,81.070000,125.680000,125.680000,0.220000,0.220000
Pb-Cr-O-S,6.317000,6.317000,19.401000,1.000000,47.590000,100.080000,-162.870000,-162.870000,-26.240000,-26.240000,73.840000,73.840000,2.100000,2.100000
Pb-Cr-O-Se,6.982000,6.982000,15.880000,1.000000,124.680000,83.800000,68.350000,68.350000,20.440000,20.440000,104.240000,104.240000,0.670000,0.670000
Pb-Cr-O-Te,7.114000,7.114000,15.297000,1.000000,104.040000,53.070000,76.970000,76.970000,25.490000,25.490000,78.550000,78.550000,0.510000,0.510000
Pb-Cr-Se-O,5.745000,5.745000,23.457000,1.000000,88.260000,6.880000,87.730000,87.730000,40.690000,40.690000,47.570000,47.570000,0.080000,0.080000
Pb-Cr-Se-S,6.290000,6.290000,19.568000,1.000000,135.940000,11.270000,135.000000,135.000000,62.340000,62.340000,73.600000,73.600000,0.080000,0.080000
Pb-Cr-Se-Te,7.947000,7.947000,12.259000,1.000000,35.030000,17.570000,26.220000,26.220000,8.730000,8.730000,26.300000,26.300000,0.500000,0.500000
Pb-Cr-S-O,5.658000,5.658000,24.181000,1.000000,107.720000,84.240000,41.840000,41.840000,11.740000,11.740000,95.980000,95.980000,0.780000,0.780000
Pb-Cr-S-Se,7.011000,7.011000,15.751000,1.000000,77.390000,33.900000,62.540000,62.540000,21.740000,21.740000,55.640000,55.640000,0.440000,0.440000
Pb-Cr-S-Te,7.998000,7.998000,12.103000,1.000000,12.400000,6.200000,9.300000,9.300000,3.100000,3.100000,9.300000,9.300000,0.500000,0.500000
Pb-Cr-Te-O,6.038000,6.038000,21.236000,1.000000,-83.090000,-84.620000,3.100000,3.100000,0.770000,0.770000,-83.850000,-83.850000,1.020000,1.020000
Pb-Cr-Te-S,6.332000,6.332000,19.310000,1.000000,116.320000,17.710000,113.630000,113.630000,49.310000,49.310000,67.020000,67.020000,0.150000,0.150000
Pb-Cr-Te-Se,6.491000,6.491000,18.373000,1.000000,139.820000,70.850000,103.920000,103.920000,34.490000,34.490000,105.330000,105.330000,0.510000,0.510000
Pb-Ge-O-S,7.114000,7.114000,15.295000,1.000000,3.020000,-10.750000,-35.240000,-35.240000,6.890000,6.890000,-3.870000,-3.870000,-3.560000,-3.560000
Pb-Ge-O-Se,7.318000,7.318000,14.456000,1.000000,8.080000,-5.960000,3.680000,3.680000,7.020000,7.020000,1.060000,1.060000,-0.740000,-0.740000
Pb-Ge-O-Te,7.312000,7.312000,14.480000,1.000000,-6.290000,-29.070000,128.140000,128.140000,11.390000,11.390000,-17.680000,-17.680000,4.620000,4.620000
Pb-Ge-Se-O,6.432000,6.432000,18.710000,1.000000,-113.190000,-82.920000,-52.440000,-52.440000,-15.130000,-15.130000,-98.050000,-98.050000,0.730000,0.730000
Pb-Ge-Se-S,8.254000,8.254000,11.364000,1.000000,11.100000,18.720000,-20.470000,-20.470000,-3.810000,-3.810000,14.910000,14.910000,1.690000,1.690000
Pb-Ge-Se-Te,7.964000,7.964000,12.206000,1.000000,12.070000,38.740000,-112.240000,-112.240000,-13.330000,-13.330000,25.410000,25.410000,3.210000,3.210000
Pb-Ge-S-O,6.864000,6.864000,16.432000,1.000000,71.540000,42.540000,46.250000,46.250000,14.500000,14.500000,57.040000,57.040000,0.590000,0.590000
Pb-Ge-S-Se,8.262000,8.262000,11.342000,1.000000,37.480000,25.630000,19.940000,19.940000,5.920000,5.920000,31.560000,31.560000,0.680000,0.680000
Pb-Ge-S-Te,8.079000,8.079000,11.861000,1.000000,36.870000,-16.380000,29.590000,29.590000,26.620000,26.620000,10.240000,10.240000,-0.440000,-0.440000
Pb-Ge-Te-O,6.497000,6.497000,18.342000,1.000000,64.120000,29.840000,50.230000,50.230000,17.140000,17.140000,46.980000,46.980000,0.470000,0.470000
Pb-Ge-Te-S,6.855000,6.855000,16.476000,1.000000,4.090000,26.890000,-172.520000,-172.520000,-11.400000,-11.400000,15.490000,15.490000,6.570000,6.570000
Pb-Ge-Te-Se,,,,,,,,,,,,,,
Pb-Hf-O-S,7.165000,7.165000,15.080000,1.000000,88.540000,36.970000,73.100000,73.100000,25.780000,25.780000,62.750000,62.750000,0.420000,0.420000
Pb-Hf-O-Se,7.285000,7.285000,14.588000,1.000000,30.650000,6.480000,29.280000,29.280000,12.090000,12.090000,18.570000,18.570000,0.210000,0.210000
Pb-Hf-O-Te,7.513000,7.513000,13.714000,1.000000,-17.190000,-44.160000,96.260000,96.260000,13.490000,13.490000,-30.670000,-30.670000,2.570000,2.570000
Pb-Hf-Se-O,6.318000,6.318000,19.396000,1.000000,162.170000,19.170000,159.900000,159.900000,71.500000,71.500000,90.670000,90.670000,0.120000,0.120000
Pb-Hf-Se-S,7.420000,7.420000,14.062000,1.000000,62.970000,16.910000,58.430000,58.430000,23.030000,23.030000,39.940000,39.940000,0.270000,0.270000
Pb-Hf-Se-Te,6.094000,6.094000,5.212000,8.000000,,,,,,,,,,
Pb-Hf-S-O,6.407000,6.407000,18.860000,1.000000,180.890000,39.850000,172.110000,172.110000,70.520000,70.520000,110.370000,110.370000,0.220000,0.220000
Pb-Hf-S-Se,8.191000,8.191000,11.540000,1.000000,20.390000,8.530000,16.820000,16.820000,5.930000,5.930000,14.460000,14.460000,0.420000,0.420000
Pb-Hf-S-Te,8.090000,8.090000,11.828000,1.000000,58.670000,46.270000,22.180000,22.180000,6.200000,6.200000,52.470000,52.470000,0.790000,0.790000
Pb-Hf-Te-O,6.340000,6.340000,19.261000,1.000000,228.840000,70.550000,207.080000,207.080000,79.140000,79.140000,149.700000,149.700000,0.310000,0.310000
Pb-Hf-Te-S,6.997000,6.997000,15.810000,1.000000,30.250000,-5.020000,29.420000,29.420000,17.630000,17.630000,12.620000,12.620000,-0.170000,-0.170000
Pb-Hf-Te-Se,7.051000,7.051000,15.570000,1.000000,98.440000,13.730000,96.520000,96.520000,42.350000,42.350000,56.090000,56.090000,0.140000,0.140000
Pb-Mn-O-S,6.366000,6.366000,19.100000,1.000000,191.600000,134.950000,96.540000,96.540000,28.320000,28.320000,163.280000,163.280000,0.700000,0.700000
Pb-Mn-O-Se,6.862000,6.862000,16.443000,1.000000,-28.160000,-52.740000,70.610000,70.610000,12.290000,12.290000,-40.450000,-40.450000,1.870000,1.870000
Pb-Mn-O-Te,7.152000,7.152000,15.133000,1.000000,-47.850000,-99.240000,157.980000,157.980000,25.700000,25.700000,-73.540000,-73.540000,2.070000,2.070000
Pb-Mn-Se-O,6.039000,6.039000,21.225000,1.000000,-9.640000,-43.590000,187.500000,187.500000,16.980000,16.980000,-26.620000,-26.620000,4.520000,4.520000
Pb-Mn-Se-S,6.535000,6.535000,18.129000,1.000000,50.070000,33.360000,27.850000,27.850000,8.360000,8.360000,41.720000,41.720000,0.670000,0.670000
Pb-Mn-Se-Te,7.923000,7.923000,12.333000,1.000000,-21.570000,-21.620000,0.100000,0.100000,0.030000,0.030000,-21.600000,-21.600000,1.000000,1.000000
Pb-Mn-S-O,6.062000,6.062000,21.066000,1.000000,83.470000,-7.760000,82.750000,82.750000,45.610000,45.610000,37.860000,37.860000,-0.090000,-0.090000
Pb-Mn-S-Se,7.059000,7.059000,15.536000,1.000000,-44.580000,-62.230000,42.270000,42.270000,8.820000,8.820000,-53.410000,-53.410000,1.400000,1.400000
Pb-Mn-S-Te,7.654000,7.654000,13.214000,1.000000,65.310000,42.380000,37.810000,37.810000,11.460000,11.460000,53.840000,53.840000,0.650000,0.650000
Pb-Mn-Te-O,6.114000,6.114000,20.708000,1.000000,-53.940000,-138.720000,302.840000,302.840000,42.390000,42.390000,-96.330000,-96.330000,2.570000,2.570000
Pb-Mn-Te-S,6.382000,6.382000,19.007000,1.000000,35.750000,5.790000,34.810000,34.810000,14.980000,14.980000,20.770000,20.770000,0.160000,0.160000
Pb-Mn-Te-Se,6.545000,6.545000,18.070000,1.000000,104.410000,46.180000,83.980000,83.980000,29.110000,29.110000,75.290000,75.290000,0.440000,0.440000
Pb-Mo-O-S,6.423000,6.423000,18.768000,1.000000,205.870000,-32.130000,200.850000,200.850000,119.000000,119.000000,86.870000,86.870000,-0.160000,-0.160000
Pb-Mo-O-Se,6.870000,6.870000,16.404000,1.000000,61.860000,16.820000,57.290000,57.290000,22.520000,22.520000,39.340000,39.340000,0.270000,0.270000
Pb-Mo-O-Te,7.144000,7.144000,15.169000,1.000000,77.460000,3.040000,77.340000,77.340000,37.210000,37.210000,40.250000,40.250000,0.040000,0.040000
Pb-Mo-Se-O,5.878000,5.878000,22.403000,1.000000,112.430000,26.390000,106.240000,106.240000,43.020000,43.020000,69.410000,69.410000,0.230000,0.230000
Pb-Mo-Se-S,6.420000,6.420000,18.783000,1.000000,124.330000,36.370000,113.690000,113.690000,43.980000,43.980000,80.350000,80.350000,0.290000,0.290000
Pb-Mo-Se-Te,7.965000,7.965000,12.201000,1.000000,-1.380000,-13.110000,123.170000,123.170000,5.860000,5.860000,-7.240000,-7.240000,9.500000,9.500000
Pb-Mo-S-O,5.930000,5.930000,22.018000,1.000000,98.450000,32.240000,87.890000,87.890000,33.110000,33.110000,65.350000,65.350000,0.330000,0.330000
Pb-Mo-S-Se,7.111000,7.111000,15.310000,1.000000,60.570000,-15.110000,56.800000,56.800000,37.840000,37.840000,22.730000,22.730000,-0.250000,-0.250000
Pb-Mo-S-Te,8.087000,8.087000,11.836000,1.000000,52.230000,40.780000,20.390000,20.390000,5.730000,5.730000,46.510000,46.510000,0.780000,0.780000
Pb-Mo-Te-O,6.105000,6.105000,20.769000,1.000000,93.280000,25.190000,86.470000,86.470000,34.040000,34.040000,59.230000,59.230000,0.270000,0.270000
Pb-Mo-Te-S,6.439000,6.439000,18.674000,1.000000,174.570000,83.610000,134.530000,134.530000,45.480000,45.480000,129.090000,129.090000,0.480000,0.480000
Pb-Mo-Te-Se,6.820000,6.820000,16.642000,1.000000,125.270000,69.460000,86.760000,86.760000,27.910000,27.910000,97.360000,97.360000,0.550000,0.550000
Pb-Si-O-S,6.462000,6.462000,18.537000,1.000000,173.490000,23.690000,170.260000,170.260000,74.900000,74.900000,98.590000,98.590000,0.140000,0.140000
Pb-Si-O-Se,7.195000,7.195000,14.952000,1.000000,-18.090000,-27.680000,24.280000,24.280000,4.800000,4.800000,-22.890000,-22.890000,1.530000,1.530000
Pb-Si-O-Te,7.230000,7.230000,14.811000,1.000000,44.400000,45.160000,-1.520000,-1.520000,-0.380000,-0.380000,44.780000,44.780000,1.020000,1.020000
Pb-Si-Se-O,5.716000,5.716000,23.698000,1.000000,11.040000,-569.520000,-29375.380000,-29375.380000,290.280000,290.280000,-279.240000,-279.240000,-51.600000,-51.600000
Pb-Si-Se-S,7.322000,7.322000,14.441000,1.000000,21.820000,87.140000,-326.260000,-326.260000,-32.660000,-32.660000,54.480000,54.480000,3.990000,3.990000
Pb-Si-Se-Te,7.966000,7.966000,12.200000,1.000000,33.840000,6.950000,32.410000,32.410000,13.440000,13.440000,20.390000,20.390000,0.210000,0.210000
Pb-Si-S-O,5.657000,5.657000,24.192000,1.000000,161.110000,27.450000,156.440000,156.440000,66.830000,66.830000,94.280000,94.280000,0.170000,0.170000
Pb-Si-S-Se,8.250000,8.250000,11.374000,1.000000,-5.500000,-31.450000,174.440000,174.440000,12.980000,12.980000,-18.480000,-18.480000,5.720000,5.720000
Pb-Si-S-Te,8.081000,8.081000,11.856000,1.000000,48.940000,18.830000,41.690000,41.690000,15.050000,15.050000,33.890000,33.890000,0.380000,0.380000
Pb-Si-Te-O,6.021000,6.021000,21.355000,1.000000,95.230000,34.760000,82.550000,82.550000,30.240000,30.240000,65.000000,65.000000,0.370000,0.370000
Pb-Si-Te-S,6.502000,6.502000,18.312000,1.000000,89.340000,76.870000,23.210000,23.210000,6.240000,6.240000,83.100000,83.100000,0.860000,0.860000
Pb-Si-Te-Se,6.902000,6.902000,16.253000,1.000000,154.640000,31.990000,148.030000,148.030000,61.330000,61.330000,93.310000,93.310000,0.210000,0.210000
Pb-Sn-O-S,7.361000,7.361000,14.289000,1.000000,30.570000,11.210000,26.460000,26.460000,9.680000,9.680000,20.890000,20.890000,0.370000,0.370000
Pb-Sn-O-Se,7.557000,7.557000,13.554000,1.000000,71.160000,48.490000,38.120000,38.120000,11.340000,11.340000,59.830000,59.830000,0.680000,0.680000
Pb-Sn-O-Te,6.896000,6.896000,16.277000,1.000000,38.190000,31.880000,11.580000,11.580000,3.150000,3.150000,35.030000,35.030000,0.830000,0.830000
Pb-Sn-Se-O,6.342000,6.342000,19.247000,1.000000,141.170000,93.620000,79.090000,79.090000,23.780000,23.780000,117.400000,117.400000,0.660000,0.660000
Pb-Sn-Se-S,8.234000,8.234000,11.418000,1.000000,-2.430000,5.390000,9.520000,9.520000,-3.910000,-3.910000,1.480000,1.480000,-2.220000,-2.220000
Pb-Sn-Se-Te,7.945000,7.945000,12.263000,1.000000,23.310000,26.020000,-5.730000,-5.730000,-1.350000,-1.350000,24.670000,24.670000,1.120000,1.120000
Pb-Sn-S-O,7.079000,7.079000,15.449000,1.000000,16.120000,38.440000,-75.550000,-75.550000,-11.160000,-11.160000,27.280000,27.280000,2.380000,2.380000
Pb-Sn-S-Se,8.242000,8.242000,11.397000,1.000000,21.380000,12.710000,13.830000,13.830000,4.340000,4.340000,17.040000,17.040000,0.590000,0.590000
Pb-Sn-S-Te,8.066000,8.066000,11.899000,1.000000,34.880000,43.300000,-18.870000,-18.870000,-4.210000,-4.210000,39.090000,39.090000,1.240000,1.240000
Pb-Sn-Te-O,6.477000,6.477000,18.454000,1.000000,144.170000,96.830000,79.130000,79.130000,23.670000,23.670000,120.500000,120.500000,0.670000,0.670000
Pb-Sn-Te-S,8.032000,8.032000,12.000000,1.000000,23.650000,34.820000,-27.600000,-27.600000,-5.580000,-5.580000,29.240000,29.240000,1.470000,1.470000
Pb-Sn-Te-Se,7.922000,7.922000,12.335000,1.000000,58.180000,59.340000,-2.330000,-2.330000,-0.580000,-0.580000,58.760000,58.760000,1.020000,1.020000
Pb-Ti-O-S,6.977000,6.977000,15.901000,1.000000,58.720000,10.770000,56.740000,56.740000,23.970000,23.970000,34.740000,34.740000,0.180000,0.180000
Pb-Ti-O-Se,7.121000,7.121000,15.265000,1.000000,70.500000,18.110000,65.850000,65.850000,26.200000,26.200000,44.310000,44.310000,0.260000,0.260000
Pb-Ti-O-Te,7.340000,7.340000,14.371000,1.000000,29.630000,-7.910000,27.520000,27.520000,18.770000,18.770000,10.860000,10.860000,-0.270000,-0.270000
Pb-Ti-Se-O,6.059000,6.059000,21.089000,1.000000,141.910000,31.060000,135.110000,135.110000,55.420000,55.420000,86.490000,86.490000,0.220000,0.220000
Pb-Ti-Se-S,7.178000,7.178000,15.026000,1.000000,34.650000,9.980000,31.780000,31.780000,12.340000,12.340000,22.310000,22.310000,0.290000,0.290000
Pb-Ti-Se-Te,7.976000,7.976000,12.170000,1.000000,51.640000,15.130000,47.210000,47.210000,18.260000,18.260000,33.390000,33.390000,0.290000,0.290000
Pb-Ti-S-O,6.313000,6.313000,19.425000,1.000000,-36.040000,-40.660000,9.840000,9.840000,2.310000,2.310000,-38.350000,-38.350000,1.130000,1.130000
Pb-Ti-S-Se,7.765000,7.765000,12.839000,1.000000,-48.350000,-62.610000,32.710000,32.710000,7.130000,7.130000,-55.480000,-55.480000,1.290000,1.290000
Pb-Ti-S-Te,8.095000,8.095000,11.814000,1.000000,60.510000,31.450000,44.160000,44.160000,14.530000,14.530000,45.980000,45.980000,0.520000,0.520000
Pb-Ti-Te-O,6.238000,6.238000,19.895000,1.000000,30.810000,-32.390000,-3.240000,-3.240000,31.600000,31.600000,-0.790000,-0.790000,-1.050000,-1.050000
Pb-Ti-Te-S,6.761000,6.761000,16.935000,1.000000,70.660000,29.440000,58.390000,58.390000,20.610000,20.610000,50.050000,50.050000,0.420000,0.420000
Pb-Ti-Te-Se,6.958000,6.958000,15.988000,1.000000,44.730000,-8.400000,43.150000,43.150000,26.570000,26.570000,18.160000,18.160000,-0.190000,-0.190000
Pb-W-O-S,6.422000,6.422000,18.768000,1.000000,46.750000,-65.070000,-43.820000,-43.820000,55.910000,55.910000,-9.160000,-9.160000,-1.390000,-1.390000
Pb-W-O-Se,6.547000,6.547000,18.062000,1.000000,236.640000,72.470000,214.450000,214.450000,82.090000,82.090000,154.560000,154.560000,0.310000,0.310000
Pb-W-O-Te,7.166000,7.166000,15.077000,1.000000,130.410000,65.280000,97.730000,97.730000,32.570000,32.570000,97.840000,97.840000,0.500000,0.500000
Pb-W-Se-O,5.872000,5.872000,22.453000,1.000000,227.130000,105.890000,177.760000,177.760000,60.620000,60.620000,166.510000,166.510000,0.470000,0.470000
Pb-W-Se-S,6.418000,6.418000,18.795000,1.000000,151.420000,38.730000,141.510000,141.510000,56.340000,56.340000,95.070000,95.070000,0.260000,0.260000
Pb-W-Se-Te,7.091000,7.091000,15.397000,1.000000,116.020000,28.390000,109.080000,109.080000,43.820000,43.820000,72.200000,72.200000,0.240000,0.240000
Pb-W-S-O,5.912000,5.912000,22.150000,1.000000,204.360000,46.080000,193.970000,193.970000,79.140000,79.140000,125.220000,125.220000,0.230000,0.230000
Pb-W-S-Se,6.983000,6.983000,15.877000,1.000000,92.020000,17.090000,88.850000,88.850000,37.470000,37.470000,54.560000,54.560000,0.190000,0.190000
Pb-W-S-Te,8.038000,8.038000,11.982000,1.000000,77.060000,47.920000,47.270000,47.270000,14.570000,14.570000,62.490000,62.490000,0.620000,0.620000
Pb-W-Te-O,6.086000,6.086000,20.903000,1.000000,101.100000,15.130000,98.830000,98.830000,42.980000,42.980000,58.110000,58.110000,0.150000,0.150000
Pb-W-Te-S,6.439000,6.439000,18.674000,1.000000,149.130000,37.450000,139.730000,139.730000,55.840000,55.840000,93.290000,93.290000,0.250000,0.250000
Pb-W-Te-Se,6.585000,6.585000,17.853000,1.000000,154.000000,65.920000,125.780000,125.780000,44.040000,44.040000,109.960000,109.960000,0.430000,0.430000
Si-Cr-O-S,5.642000,5.642000,24.322000,1.000000,141.080000,-45.610000,126.330000,126.330000,93.350000,93.350000,47.730000,47.730000,-0.320000,-0.320000
Si-Cr-O-Se,5.762000,5.762000,23.318000,1.000000,-142.190000,-85.270000,-91.050000,-91.050000,-28.460000,-28.460000,-113.730000,-113.730000,0.600000,0.600000
Si-Cr-O-Te,5.984000,5.984000,21.619000,1.000000,-228.360000,-292.580000,146.490000,146.490000,32.110000,32.110000,-260.470000,-260.470000,1.280000,1.280000
Si-Cr-Se-O,5.596000,5.596000,24.719000,1.000000,103.890000,24.950000,97.900000,97.900000,39.470000,39.470000,64.420000,64.420000,0.240000,0.240000
Si-Cr-Se-S,6.251000,6.251000,19.813000,1.000000,36.860000,-15.680000,30.200000,30.200000,26.270000,26.270000,10.590000,10.590000,-0.430000,-0.430000
Si-Cr-Se-Te,6.950000,6.950000,16.026000,1.000000,242.690000,135.660000,166.870000,166.870000,53.520000,53.520000,189.180000,189.180000,0.560000,0.560000
Si-Cr-S-O,5.787000,5.787000,23.120000,1.000000,135.980000,19.590000,133.160000,133.160000,58.200000,58.200000,77.790000,77.790000,0.140000,0.140000
Si-Cr-S-Se,6.388000,6.388000,18.969000,1.000000,234.150000,25.960000,231.270000,231.270000,104.090000,104.090000,130.050000,130.050000,0.110000,0.110000
Si-Cr-S-Te,6.626000,6.626000,17.631000,1.000000,124.540000,37.700000,113.140000,113.140000,43.420000,43.420000,81.120000,81.120000,0.300000,0.300000
Si-Cr-Te-O,5.878000,5.878000,22.404000,1.000000,-7.500000,-75.940000,761.790000,761.790000,34.220000,34.220000,-41.720000,-41.720000,10.130000,10.130000
Si-Cr-Te-S,6.498000,6.498000,18.336000,1.000000,37.010000,5.820000,36.090000,36.090000,15.590000,15.590000,21.410000,21.410000,0.160000,0.160000
Si-Cr-Te-Se,6.461000,6.461000,18.547000,1.000000,53.160000,-51.390000,3.480000,3.480000,52.280000,52.280000,0.890000,0.890000,-0.970000,-0.970000
Si-Ge-O-S,5.725000,5.725000,23.623000,1.000000,117.010000,34.160000,107.040000,107.040000,41.430000,41.430000,75.590000,75.590000,0.290000,0.290000
Si-Ge-O-Se,5.547000,5.547000,25.161000,1.000000,84.470000,-26.910000,75.900000,75.900000,55.690000,55.690000,28.780000,28.780000,-0.320000,-0.320000
Si-Ge-O-Te,5.913000,5.913000,22.142000,1.000000,-340.650000,-167.660000,-258.130000,-258.130000,-86.500000,-86.500000,-254.150000,-254.150000,0.490000,0.490000
